id,source,target,status_code,owner_layer,source_type,editable,rule_type,notes_reason,active,created_at,updated_at,backing_type,backing_ref,read_only_reason,match_type,priority
4f26d45a-e7b6-453c-9d63-cbd3565283a8,/themes/serial-killers,/topics/true-crime,301,redirects_table,taxonomy_route_policy,false,Taxonomy policy,Taxonomy route policy (redirect_301),true,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00,table_backed,redirects:4f26d45a-e7b6-453c-9d63-cbd3565283a8,Owned by taxonomy policy; edit at the policy source of truth.,exact,300
e5aa534e-1c9f-4179-84a0-38da8d371d64,/themes/survival-against-the-odds,/topics/disasters-survival,301,redirects_table,taxonomy_route_policy,false,Taxonomy policy,Taxonomy route policy (redirect_301),true,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00,table_backed,redirects:e5aa534e-1c9f-4179-84a0-38da8d371d64,Owned by taxonomy policy; edit at the policy source of truth.,exact,300
00112f16-f2db-4599-9673-8e4ae9a66e39,/themes/unsolved-mysteries,/topics/mysteries-unexplained,301,redirects_table,taxonomy_route_policy,false,Taxonomy policy,Taxonomy route policy (redirect_301),true,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00,table_backed,redirects:00112f16-f2db-4599-9673-8e4ae9a66e39,Owned by taxonomy policy; edit at the policy source of truth.,exact,300
010a2e90-c10a-4142-9537-8a6077037bae,/themes/wrongful-convictions,/topics/true-crime,301,redirects_table,taxonomy_route_policy,false,Taxonomy policy,Taxonomy route policy (redirect_301),true,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00,table_backed,redirects:010a2e90-c10a-4142-9537-8a6077037bae,Owned by taxonomy policy; edit at the policy source of truth.,exact,300
bd07602b-387b-4272-b34f-06a3aece5efa,/kyle-risi,/author/kyle-risi,301,redirects_table,manual,true,Manual,Old to new,true,2026-03-13T08:08:15.534405+00:00,2026-03-13T08:08:15.534405+00:00,table_backed,redirects:bd07602b-387b-4272-b34f-06a3aece5efa,,exact,100
e9ecbb6c-a75c-4bef-be10-09105f1232ad,/44,/episodes/lindy-chamberlain-the-dingo-the-baby-and-a-nation-s-shock,301,redirects_table,manual,true,Manual,Google Console 404 Error,true,2026-03-05T21:01:41.898097+00:00,2026-03-07T22:41:38.980931+00:00,table_backed,redirects:e9ecbb6c-a75c-4bef-be10-09105f1232ad,,exact,100
89f82b32-eb9e-46a1-a930-f5ac9a92745e,/23,/episodes/amanda-knox-and-the-murder-of-meredith-kercher-part-ii,301,redirects_table,manual,true,Manual,Old website URL migration,true,2026-03-05T08:16:22.670656+00:00,2026-03-07T22:35:51.826853+00:00,table_backed,redirects:89f82b32-eb9e-46a1-a930-f5ac9a92745e,,exact,100
8ca73c71-a269-418a-95b9-e3c76c49f073,/36,/episodes/jt-leroy-gender-deception-and-the-ultimate-hoax,301,redirects_table,manual,true,Manual,Old website URL migration,true,2026-03-05T08:13:01.102949+00:00,2026-03-07T22:35:51.826853+00:00,table_backed,redirects:8ca73c71-a269-418a-95b9-e3c76c49f073,,exact,100
a65e8b62-b6d7-4c6f-bb42-8930bb4baf44,/35,/episodes/gunther-s-millions-the-unbelievable-story-and-scam-behind-the-world-s-richest-dog,301,redirects_table,manual,true,Manual,Old website URL migration,true,2026-03-05T08:01:14.088998+00:00,2026-03-07T22:35:51.826853+00:00,table_backed,redirects:a65e8b62-b6d7-4c6f-bb42-8930bb4baf44,,exact,100
4f76d51a-bcc8-4768-89f9-89e866d4dadd,/episode/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,/episodes/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,301,redirects_table,manual,true,Manual,Old website URL migration,true,2026-03-05T07:46:26.47304+00:00,2026-03-07T22:35:51.826853+00:00,table_backed,redirects:4f76d51a-bcc8-4768-89f9-89e866d4dadd,,exact,100
0a48f8f4-ab6a-4ef6-a023-0d27e68bb637,/amelia-earhart-flying-into-the-unknown,/episodes/amelia-earhart-flying-into-the-unknown,301,redirects_table,manual,true,Manual,Old website URL migration,true,2026-03-05T07:43:20.116618+00:00,2026-03-07T22:35:51.826853+00:00,table_backed,redirects:0a48f8f4-ab6a-4ef6-a023-0d27e68bb637,,exact,100
2a6b3fcc-2941-4474-a812-bff0068808a9,/amanda-knox-and-the-murder-of-meredith-kercher-part-ii,/episodes/amanda-knox-and-the-murder-of-meredith-kercher-part-ii,301,redirects_table,manual,true,Manual,Old to new,true,2026-03-05T07:27:58.827252+00:00,2026-03-07T22:35:51.826853+00:00,table_backed,redirects:2a6b3fcc-2941-4474-a812-bff0068808a9,,exact,100
4e41cea7-3f25-4cc4-97b6-737d79c93152,/contact,/connect,301,redirects_table,manual,true,Manual,GPT recommends,true,2026-03-06T01:24:34.046211+00:00,2026-03-06T01:24:34.046211+00:00,table_backed,redirects:4e41cea7-3f25-4cc4-97b6-737d79c93152,,exact,100
639c3bd0-5ab3-4891-be04-135d08c6125b,/pressandmedia,/connect/press-kit,301,redirects_table,manual,true,Manual,Old to new,true,2026-03-05T23:45:35.451796+00:00,2026-03-05T23:45:35.451796+00:00,table_backed,redirects:639c3bd0-5ab3-4891-be04-135d08c6125b,,exact,100
77ec9927-4639-4cc2-a1d8-c5ed6d6a46b6,/press-kit,/connect/press-kit,301,redirects_table,manual,true,Manual,Old to new url,true,2026-03-05T00:36:25.314552+00:00,2026-03-05T23:43:55.623798+00:00,table_backed,redirects:77ec9927-4639-4cc2-a1d8-c5ed6d6a46b6,,exact,100
taxonomy-policy:/blog/category/crime-stories,/blog/category/crime-stories,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/blog/category/crime-stories,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/cults-belief-moral-panics,/blog/category/cults-belief-moral-panics,/topics/cults-belief-moral-panics,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/cults-belief-moral-panics,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/disasters-survival,/blog/category/disasters-survival,/topics/disasters-survival,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/disasters-survival,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/history,/blog/category/history,/topics/history,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/history,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/incredible-events,/blog/category/incredible-events,/topics/history,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/blog/category/incredible-events,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/incredible-people,/blog/category/incredible-people,/topics/incredible-people,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/incredible-people,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/mysteries,/blog/category/mysteries,/topics/mysteries-unexplained,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/blog/category/mysteries,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/mysteries-unexplained,/blog/category/mysteries-unexplained,/topics/mysteries-unexplained,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/mysteries-unexplained,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/pop-culture-entertainment,/blog/category/pop-culture-entertainment,/topics/pop-culture-entertainment,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/pop-culture-entertainment,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/prison-breaks,/blog/category/prison-breaks,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/blog/category/prison-breaks,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/scams-hoaxes-cons,/blog/category/scams-hoaxes-cons,/topics/scams-hoaxes-cons,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/scams-hoaxes-cons,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/category/true-crime,/blog/category/true-crime,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy blog category duplicates approved topic.,true,,,system_generated,taxonomy-policy:/blog/category/true-crime,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series,/blog/series,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy series archive family retired.,true,,,system_generated,taxonomy-policy:/blog/series,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/amanda-knox-meredith-kercher,/blog/series/amanda-knox-meredith-kercher,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/series/amanda-knox-meredith-kercher,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/american-cases,/blog/series/american-cases,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Deprecated non-approved collection surrogate.,true,,,system_generated,taxonomy-policy:/blog/series/american-cases,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/british-cases,/blog/series/british-cases,/collections/british-cases,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy series maps to approved collection.,true,,,system_generated,taxonomy-policy:/blog/series/british-cases,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/emanuela-orlandi,/blog/series/emanuela-orlandi,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/series/emanuela-orlandi,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/international-cases,/blog/series/international-cases,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Deprecated non-approved collection surrogate.,true,,,system_generated,taxonomy-policy:/blog/series/international-cases,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/princess-diana,/blog/series/princess-diana,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/series/princess-diana,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/survival-stories,/blog/series/survival-stories,/topics/disasters-survival,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy series overlaps approved topic intent.,true,,,system_generated,taxonomy-policy:/blog/series/survival-stories,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/series/titanic,/blog/series/titanic,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/series/titanic,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/conspiracies-cover-ups,/blog/topic/conspiracies-cover-ups,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/topic/conspiracies-cover-ups,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/cults,/blog/topic/cults,/topics/cults-belief-moral-panics,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/cults,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/disappearances,/blog/topic/disappearances,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/disappearances,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/hoaxes,/blog/topic/hoaxes,/topics/scams-hoaxes-cons,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/hoaxes,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/kidnappings,/blog/topic/kidnappings,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/kidnappings,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/media-frenzy,/blog/topic/media-frenzy,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/topic/media-frenzy,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/murders,/blog/topic/murders,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/murders,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/scams-frauds,/blog/topic/scams-frauds,/topics/scams-hoaxes-cons,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/scams-frauds,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/scandals,/blog/topic/scandals,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/blog/topic/scandals,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/serial-killers,/blog/topic/serial-killers,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/serial-killers,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/survival-against-the-odds,/blog/topic/survival-against-the-odds,/topics/disasters-survival,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/survival-against-the-odds,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/top-episodes,/blog/topic/top-episodes,/episodes,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/blog/topic/top-episodes,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/unsolved-mysteries,/blog/topic/unsolved-mysteries,/topics/mysteries-unexplained,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/unsolved-mysteries,System-generated from taxonomy policy.,exact,
taxonomy-policy:/blog/topic/wrongful-convictions,/blog/topic/wrongful-convictions,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Legacy topic cluster has clear successor.,true,,,system_generated,taxonomy-policy:/blog/topic/wrongful-convictions,System-generated from taxonomy policy.,exact,
taxonomy-policy:/cases,/cases,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Family retired as non-primary taxonomy surface.,true,,,system_generated,taxonomy-policy:/cases,System-generated from taxonomy policy.,exact,
taxonomy-policy:/collections/american-cases,/collections/american-cases,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Geo facet without clear canonical successor.,true,,,system_generated,taxonomy-policy:/collections/american-cases,System-generated from taxonomy policy.,exact,
taxonomy-policy:/collections/frauds-hoaxes-cons,/collections/frauds-hoaxes-cons,/topics/scams-hoaxes-cons,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/collections/frauds-hoaxes-cons,System-generated from taxonomy policy.,exact,
taxonomy-policy:/collections/international-cases,/collections/international-cases,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Geo facet without clear canonical successor.,true,,,system_generated,taxonomy-policy:/collections/international-cases,System-generated from taxonomy policy.,exact,
taxonomy-policy:/collections/music-fame-pop-culture,/collections/music-fame-pop-culture,/topics/pop-culture-entertainment,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Required mapping from retirement brief.,true,,,system_generated,taxonomy-policy:/collections/music-fame-pop-culture,System-generated from taxonomy policy.,exact,
taxonomy-policy:/collections/survival-stories,/collections/survival-stories,/topics/disasters-survival,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Collection intent overlaps approved disasters topic.,true,,,system_generated,taxonomy-policy:/collections/survival-stories,System-generated from taxonomy policy.,exact,
system-pattern:/episode/:slug*,/episode/:slug*,/episodes/:slug*,301,middleware_deterministic,system_pattern,false,System pattern,Deterministic legacy episode redirect pattern.,true,,,system_generated,system-pattern:/episode/:slug*,Deterministic runtime rule. Not table-backed.,prefix,
system-pattern:/episodes/episode-<number>-<slug>,/episodes/episode-<number>-<slug>,/episodes/<slug>,301,middleware_deterministic,system_pattern,false,System pattern,Deterministic numbered episode canonicalization pattern.,true,,,system_generated,system-pattern:/episodes/episode-<number>-<slug>,Deterministic runtime rule. Not table-backed.,prefix,
taxonomy-policy:/events,/events,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Family retired as non-primary taxonomy surface.,true,,,system_generated,taxonomy-policy:/events,System-generated from taxonomy policy.,exact,
taxonomy-policy:/people,/people,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Family retired as non-primary taxonomy surface.,true,,,system_generated,taxonomy-policy:/people,System-generated from taxonomy policy.,exact,
system-pattern:/podcast/the-compendium-of-fascinating-things/episode/:slug*,/podcast/the-compendium-of-fascinating-things/episode/:slug*,/episodes/:slug*,301,middleware_deterministic,system_pattern,false,System pattern,Deterministic podcast legacy episode canonicalization pattern.,true,,,system_generated,system-pattern:/podcast/the-compendium-of-fascinating-things/episode/:slug*,Deterministic runtime rule. Not table-backed.,prefix,
taxonomy-policy:/series,/series,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Family retired as non-primary taxonomy surface.,true,,,system_generated,taxonomy-policy:/series,System-generated from taxonomy policy.,exact,
taxonomy-policy:/series/amanda-knox-meredith-kercher,/series/amanda-knox-meredith-kercher,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/series/amanda-knox-meredith-kercher,System-generated from taxonomy policy.,exact,
taxonomy-policy:/series/emanuela-orlandi,/series/emanuela-orlandi,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/series/emanuela-orlandi,System-generated from taxonomy policy.,exact,
taxonomy-policy:/series/princess-diana,/series/princess-diana,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/series/princess-diana,System-generated from taxonomy policy.,exact,
taxonomy-policy:/series/titanic,/series/titanic,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/series/titanic,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes,/themes,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Family retired as non-primary taxonomy surface.,true,,,system_generated,taxonomy-policy:/themes,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/conspiracies-cover-ups,/themes/conspiracies-cover-ups,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/themes/conspiracies-cover-ups,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/cults,/themes/cults,/topics/cults-belief-moral-panics,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/cults,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/disappearances,/themes/disappearances,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/disappearances,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/hoaxes,/themes/hoaxes,/topics/scams-hoaxes-cons,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/hoaxes,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/kidnappings,/themes/kidnappings,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/kidnappings,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/media-frenzy,/themes/media-frenzy,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/themes/media-frenzy,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/murders,/themes/murders,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/murders,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/scams-frauds,/themes/scams-frauds,/topics/scams-hoaxes-cons,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/scams-frauds,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/scandals,/themes/scandals,,410,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Ambiguous successor; conservative retirement.,true,,,system_generated,taxonomy-policy:/themes/scandals,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/serial-killers,/themes/serial-killers,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/serial-killers,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/survival-against-the-odds,/themes/survival-against-the-odds,/topics/disasters-survival,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/survival-against-the-odds,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/unsolved-mysteries,/themes/unsolved-mysteries,/topics/mysteries-unexplained,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/unsolved-mysteries,System-generated from taxonomy policy.,exact,
taxonomy-policy:/themes/wrongful-convictions,/themes/wrongful-convictions,/topics/true-crime,301,taxonomy_policy,taxonomy_route_policy,false,Taxonomy policy,Clear thematic successor to approved topic.,true,,,system_generated,taxonomy-policy:/themes/wrongful-convictions,System-generated from taxonomy policy.,exact,
canonical:http://thecompendiumpodcast.com/,http://thecompendiumpodcast.com/,https://thecompendiumpodcast.com/,301,edge_canonical,canonical_host_protocol,false,Canonical host/protocol,Canonical host/protocol enforcement rule.,true,,,system_generated,canonical:http://thecompendiumpodcast.com/,Edge/domain canonicalization rule. Not table-backed.,exact,
canonical:http://www.thecompendiumpodcast.com/,http://www.thecompendiumpodcast.com/,https://www.thecompendiumpodcast.com/,301,edge_canonical,canonical_host_protocol,false,Canonical host/protocol,Canonical host/protocol enforcement rule.,true,,,system_generated,canonical:http://www.thecompendiumpodcast.com/,Edge/domain canonicalization rule. Not table-backed.,exact,
canonical:https://thecompendiumpodcast.com/,https://thecompendiumpodcast.com/,https://www.thecompendiumpodcast.com/,301,edge_canonical,canonical_host_protocol,false,Canonical host/protocol,Canonical host/protocol enforcement rule.,true,,,system_generated,canonical:https://thecompendiumpodcast.com/,Edge/domain canonicalization rule. Not table-backed.,exact,
