id,source_path,target_url,status_code,match_type,is_active,priority,source_type,source_ref,created_at,updated_at
12e5986c-6f37-4318-af14-77a21aa028a4,/collections/music-fame-pop-culture,/topics/pop-culture-entertainment,301,exact,true,300,taxonomy_route_policy,/collections/music-fame-pop-culture,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
ff7b43b9-7197-470f-afec-a7316967ff91,/collections/survival-stories,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/collections/survival-stories,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
4e41cea7-3f25-4cc4-97b6-737d79c93152,/contact,/connect,301,exact,true,100,manual,,2026-03-06T01:24:34.046211+00:00,2026-03-06T01:24:34.046211+00:00
5054dd1e-9a46-4255-bb41-51f44227b8c4,/dirty-pops-lou-pearlman-boy-bands-and-big-scams,/episodes/lou-pearlman-boy-bands-big-lies-and-bigger-scams,301,exact,true,100,manual,,2026-03-18T00:35:29.057977+00:00,2026-03-18T00:35:29.057977+00:00
4f76d51a-bcc8-4768-89f9-89e866d4dadd,/episode/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,/episodes/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,301,exact,true,100,manual,,2026-03-05T07:46:26.47304+00:00,2026-03-07T22:35:51.826853+00:00
5f67c8f9-00ae-4417-bb73-e756de567221,/episodes/dirty-pops-lou-pearlman-boy-bands-and-big-scams,/episodes/lou-pearlman-boy-bands-big-lies-and-bigger-scams,301,exact,true,100,manual,,2026-03-18T00:41:49.295915+00:00,2026-03-18T00:41:49.295915+00:00
4b4b35e4-2139-4a6d-8bff-6d176836c4a4,/episodes/oceangate-titan-disaster-a-billionaires-dive-into-hubris-history-and-horror,/episodes/oceangate-titan-disaster-a-billionaire-s-dive-into-hubris-history-and-horror,301,exact,true,100,manual,,2026-03-18T16:39:35.034944+00:00,2026-03-18T16:39:35.034944+00:00
6845a529-1847-4afe-aee7-b789569d3883,/episodes/patty-hearst-from-kidnapped-heiress-to-americas-most-wanted-fugitive,/episodes/patty-hearst-from-kidnapped-heiress-to-america-s-most-wanted-fugitive,301,exact,true,100,manual,,2026-03-18T00:18:19.801987+00:00,2026-03-18T00:18:19.801987+00:00
2cd94d7c-7581-4639-9f58-8b15d38b591c,/episodes/the-acali-experiment-science-sex-and-santiago-genovess-bizarre-human-behaviour-study,/episodes/the-acali-experiment-science-sex-and-santiago-genoves-s-bizarre-human-behaviour-study,301,exact,true,100,manual,,2026-03-18T00:45:10.212118+00:00,2026-03-18T00:45:10.212118+00:00
6f020218-aad2-4cf3-914f-6fc983186f30,/episodes/the-curse-of-the-cecil-americas-most-dangerous-hotel,/episodes/the-curse-of-the-cecil-america-s-most-dangerous-hotel,301,exact,true,100,manual,,2026-03-18T00:21:04.07459+00:00,2026-03-18T00:22:10.493909+00:00
afcf49d2-05a0-4bf6-9821-a09a97559d5d,/events,,410,exact,true,300,taxonomy_route_policy,/events,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
