id,source_path,target_url,status_code,match_type,is_active,priority,source_type,source_ref,created_at,updated_at
8b89492f-9dd4-40b3-a340-5a60ef0bdbd5,/podcast/the-compendium-of-fascinating-things/episode/lindy-chamberlain-the-dingo-the-baby-and-a-nations-shock,/episodes/lindy-chamberlain-the-dingo-the-baby-and-a-nation-s-shock,301,exact,true,100,manual,,2026-03-18T17:12:55.00375+00:00,2026-03-18T17:12:55.00375+00:00
06f7863e-e8aa-48d5-916b-4d1ffa779e1f,/podcast/the-compendium-of-fascinating-things/episode/lorena-bobbitt-hey-john-whos-got-your-penis,/episodes/lorena-bobbitt-the-true-story-of-john-bobbitt-s-decapitated-penis,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
3faa75ce-f01b-4eeb-a05e-03a36f1bfc81,/podcast/the-compendium-of-fascinating-things/episode/mcdonalds-hot-coffee-case-why-everything-you-think-you-know-about-stella-liebeck-is-wrong,/episodes/mcdonald-s-hot-coffee-case-why-everything-you-think-you-know-about-stella-liebeck-is-wrong,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
cd0c529f-5a15-4a4a-b599-d622ddb9fe94,/podcast/the-compendium-of-fascinating-things/episode/mcmillions-when-americas-biggest-game-stopped-being-a-game,/episodes/mcmillions-when-america-s-biggest-game-stopped-being-a-game,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
65d20dc0-e619-453e-a125-acdcf1e8ce04,/podcast/the-compendium-of-fascinating-things/episode/revisited-elizabeth-holmes-silicon-valleys-greatest-fraud,/episodes/revisited-elizabeth-holmes-silicon-valley-s-greatest-fraud,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
976f70ab-012c-4e19-9f39-aa7a5043edb6,/podcast/the-compendium-of-fascinating-things/episode/revisited-gunthers-millions-the-unbelievable-story-and-scam-behind-the-worlds-richest-dog,/episodes/revisited-gunther-s-millions-the-unbelievable-story-and-scam-behind-the-world-s-richest-dog,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
1e2e69d7-2d33-4af2-8ba6-db0717895a4b,/podcast/the-compendium-of-fascinating-things/episode/searching-for-madeleine-mccann-a-familys-heartbreak-and-hope,/episodes/searching-for-madeleine-mccann-a-family-s-heartbreak-and-hope,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
cac72829-5002-445d-b0f1-5a1082818cab,/podcast/the-compendium-of-fascinating-things/episode/sex-cult-the-story-of-bhagwan-rajneesh-and-his-sex-cults-bioterror-plot-to-take-over-oregon,/episodes/sex-cult-the-story-of-bhagwan-rajneesh-and-his-sex-cult-s-bioterror-plot-to-take-over-oregon,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
6355a345-aee0-4cb0-861d-af25fd923c20,/podcast/the-compendium-of-fascinating-things/episode/sixto-rodriguez-cold-fact-the-man-who-inspired-a-revolution,/episodes/sixto-rodriguez-the-sugar-man-who-inspired-a-revolution,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
9c511dcd-dee0-4c46-9616-7b65bef35460,/podcast/the-compendium-of-fascinating-things/episode/tania-head-the-911-survivor-who-wasnt-there,/episodes/tania-head-the-9-11-survivor-who-wasn-t-there,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
e9e19a18-32a4-469f-bebe-a31c7f5889ac,/podcast/the-compendium-of-fascinating-things/episode/the-1989-oscars-a-night-hollywood-wants-you-to-forget,/episodes/the-61st-academy-awards-the-worst-oscars-ceremony-ever,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
2d8f57c3-af08-4698-9ce4-9c40cb1a1a4d,/podcast/the-compendium-of-fascinating-things/episode/the-challenger-disaster-christa-mcauliffes-legacy-beyond-the-space-shuttle-explosion,/episodes/the-challenger-disaster-christa-mcauliffe-s-legacy-beyond-the-space-shuttle-explosion,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
ec31a37b-0cf8-4823-b4f1-26ac8ef22081,/podcast/the-compendium-of-fascinating-things/episode/the-chernobyl-disaster-what-really-happened-at-012340-on-april-26th-1986,/episodes/the-chernobyl-disaster-what-really-happened-at-01-23-40-on-april-26th-1986,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
3ecb6669-1e0a-47ed-91d8-555c9b3d6f81,/podcast/the-compendium-of-fascinating-things/episode/the-clinton-lewinsky-scandal-a-vast-right-wing-conspiracy-of-secrets-lies-and-political-agendas,/episodes/the-monica-lewinsky-scandal-a-vast-right-wing-conspiracy-of-secrets-lies-and-political-agendas,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
a98e0341-44e4-493c-8c9b-4103e62ec8f2,/podcast/the-compendium-of-fascinating-things/episode/the-execution-of-the-romanovs-from-russias-throne-to-an-unthinkable-fate,/episodes/the-execution-of-the-romanovs-from-russia-s-throne-to-an-unthinkable-fate,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
59caef20-5183-44cf-a625-1b497a900590,/podcast/the-compendium-of-fascinating-things/episode/the-mushroom-murderer-erin-pattersons-deadly-family-lunch-and-the-trial-that-shocked-the-world,/episodes/the-mushroom-murderer-erin-patterson-s-deadly-family-lunch-and-the-trial-that-shocked-the-world,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
ce1ff118-cf82-4e83-bc8d-f44bf540d951,/podcast/the-compendium-of-fascinating-things/episode/the-satanic-panic-a-deep-dive-into-americas-biggest-child-abuse-scandal,/episodes/the-satanic-panic-a-deep-dive-into-america-s-biggest-child-abuse-scandal,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
2d2ec3c6-1401-4164-983c-8aa8280d99d5,/podcast/the-compendium-of-fascinating-things/episode/the-shark-arm-murder-when-a-tiger-shark-spilled-a-killers-secret,/episodes/the-shark-arm-murder-when-a-tiger-shark-spilled-a-killer-s-secret,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
6fd9e3f5-9cde-4c0d-a50e-20aee5878d52,/podcast/the-compendium-of-fascinating-things/episode/who-shot-jill-dando-the-mystery-behind-her-infamous-murder,/episodes/who-killed-jill-dando-the-mystery-behind-her-infamous-murder,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
8f2cfc06-1952-48bb-badb-bc5bbdedadd8,/podcast/the-compendium-of-fascinating-things/episode/who-wants-to-be-a-millionaire-the-coughing-scandal-exposed,/episodes/the-millionaire-cough-britain-s-biggest-game-show-scandal,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
b809b9c3-e394-40a2-88cb-481e10cc269b,/video/the-1989-oscars-a-night-hollywood-wants-you-to-forget,/episodes/the-61st-academy-awards-the-worst-oscars-ceremony-ever,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
75d173b2-1f68-4214-851d-cd275d443355,/video/who-shot-jill-dando-the-mystery-behind-her-infamous-murder,/episodes/who-killed-jill-dando-the-mystery-behind-her-infamous-murder,301,exact,true,100,manual,,2026-03-18T17:12:55.139653+00:00,2026-03-18T17:12:55.139653+00:00
