source_path,target_url,status_code,match_type,is_active,priority,source_type,source_ref,created_at,updated_at
/themes/conspiracies-cover-ups,,410,exact,true,300,taxonomy_route_policy,/themes/conspiracies-cover-ups,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/cults,/topics/cults-belief-moral-panics,301,exact,true,300,taxonomy_route_policy,/themes/cults,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/disappearances,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/themes/disappearances,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/hoaxes,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/themes/hoaxes,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/kidnappings,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/themes/kidnappings,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/media-frenzy,,410,exact,true,300,taxonomy_route_policy,/themes/media-frenzy,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/murders,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/themes/murders,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/scams-frauds,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/themes/scams-frauds,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/scandals,,410,exact,true,300,taxonomy_route_policy,/themes/scandals,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/serial-killers,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/themes/serial-killers,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/survival-against-the-odds,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/themes/survival-against-the-odds,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/unsolved-mysteries,/topics/mysteries-unexplained,301,exact,true,300,taxonomy_route_policy,/themes/unsolved-mysteries,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes/wrongful-convictions,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/themes/wrongful-convictions,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
